candidate_id,country,cnn_split_assigned,lat,lng,true_label,dist_to_train_m,blocked_split
USA_cluster_92356,United States,train,40.66838669944453,-75.59955972434295,0,,train
USA_cluster_92302,United States,train,40.59341400739484,-75.53631585762919,0,,train
USA_cluster_92275,United States,train,40.856131473385545,-74.77956004257013,0,,train
USA_cluster_92387,United States,train,40.69391697937596,-75.15574234931873,0,,train
USA_cluster_92493,United States,train,40.2900643245962,-75.08862824680523,0,,train
USA_cluster_92540,United States,train,40.2478769718611,-74.81038084072895,0,,train
USA_cluster_92521,United States,train,39.41624842370894,-74.53499406069106,0,,train
USA_cluster_92573,United States,train,40.26997781039588,-74.84223276904818,0,,train
USA_cluster_92567,United States,train,39.97607423774907,-74.7523966795404,0,,train
USA_cluster_92591,United States,train,40.27211215345443,-74.83858288721805,0,,train
USA_cluster_92580,United States,train,40.05207235446783,-74.58546360731269,0,,train
USA_cluster_92597,United States,test,40.0096505719149,-74.60800574895795,0,394.03772588273324,excluded_spatial_leak
USA_cluster_92614,United States,train,40.05376915109572,-74.58701490946287,0,,train
USA_cluster_92628,United States,train,40.05488925557936,-74.58793695108749,0,,train
USA_cluster_92646,United States,train,40.05295001118348,-74.58611802230796,0,,train
USA_cluster_92566,United States,train,40.006315134958285,-74.76825694479528,0,,train
USA_cluster_92663,United States,val,40.00232424231229,-74.62506428752303,0,339.4826813596344,excluded_spatial_leak
USA_cluster_92590,United States,train,40.05134199946848,-74.58492032004027,0,,train
USA_cluster_92664,United States,train,40.02656718370264,-74.62757518229658,0,,train
USA_cluster_92679,United States,test,40.09834236587545,-74.71080528639648,0,10670.840373123856,test
USA_cluster_92693,United States,train,40.00516427420404,-74.62652693595794,0,,train
USA_cluster_92633,United States,train,40.04831544665446,-74.93286614501832,0,,train
USA_cluster_92668,United States,train,40.000296058032,-74.61184470442385,0,,train
USA_cluster_92741,United States,val,40.00260480807133,-74.60843356471436,0,387.72202241299703,excluded_spatial_leak
USA_cluster_92719,United States,train,40.00638771638108,-74.6062007929265,0,,train
USA_cluster_92872,United States,eval,40.28505166973586,-74.80559691875652,0,3146.4917664218574,eval
USA_cluster_92740,United States,test,39.61841407826783,-74.31958058544109,0,29099.439648097374,test
USA_cluster_92877,United States,train,40.25365760122402,-74.65053202174349,0,,train
USA_cluster_92883,United States,train,40.27014085745921,-74.47407346927454,0,,train
USA_cluster_92902,United States,train,40.41988639031919,-74.53164590758044,0,,train
USA_cluster_92795,United States,train,39.91238085680262,-74.15743125172217,0,,train
USA_cluster_92799,United States,train,39.88147770922466,-74.16400570319894,0,,train
USA_cluster_92968,United States,train,39.81472289399433,-75.06712717988694,0,,train
USA_cluster_92874,United States,test,40.35507939937085,-74.44601696927975,0,9739.717627577922,test
USA_cluster_92848,United States,train,40.31910550727869,-74.03742618332035,0,,train
USA_cluster_92980,United States,train,39.813426104026426,-75.06664049688453,0,,train
USA_cluster_92977,United States,test,39.88931626648848,-75.17663697664956,0,6331.998165330636,test
USA_cluster_93005,United States,train,40.16047760128366,-75.12863760847456,0,,train
USA_cluster_93027,United States,train,39.81433341213299,-75.07260411614166,0,,train
USA_cluster_93030,United States,val,39.80443718415575,-75.05251149633423,0,1567.0312297964904,val
USA_cluster_93012,United States,train,40.16479989934361,-75.06380183252348,0,,train
USA_cluster_93108,United States,train,41.55509817554364,-72.68566257863974,0,,train
USA_cluster_92990,United States,val,39.79787480503491,-75.11470621060495,0,4035.297478414381,val
USA_cluster_92996,United States,train,39.79518303797554,-75.02846039915767,0,,train
USA_cluster_93112,United States,train,41.81191774392369,-72.6092748782654,0,,train
USA_cluster_93024,United States,train,40.12499638717647,-74.97142187301198,0,,train
USA_cluster_93036,United States,val,40.1302162768269,-74.96973779073512,0,597.8248801467822,excluded_spatial_leak
USA_cluster_93132,United States,test,41.60162455708425,-72.65344232861167,0,5381.057722593197,test
USA_cluster_93130,United States,train,41.55435331978857,-72.66729060772177,0,,train
USA_cluster_93212,United States,test,42.19172682165283,-72.55818736796489,0,29576.450738255702,test
USA_cluster_93489,United States,test,41.24119508340568,-73.01154705408261,0,305.03605751175917,excluded_spatial_leak
USA_cluster_93321,United States,train,41.65855667872613,-72.9042002074402,0,,train
USA_cluster_93263,United States,train,41.49028796326085,-72.80667478748876,0,,train
USA_cluster_93295,United States,test,41.407777251517565,-73.09630207355579,0,19765.47461570017,test
USA_cluster_93292,United States,val,41.48621785391416,-73.06702345100885,0,21690.50287703302,val
USA_cluster_93493,United States,train,41.2290138653817,-73.00980108866017,0,,train
USA_cluster_93557,United States,train,40.81347731902704,-72.77408168711779,0,,train
USA_cluster_93628,United States,train,41.27705049470214,-74.32231301989371,0,,train
USA_cluster_93634,United States,train,41.39985880256901,-74.38906792053874,0,,train
USA_cluster_93556,United States,train,40.886771995382325,-72.93859524067811,0,,train
USA_cluster_93643,United States,train,41.36250135608071,-74.27149661105787,0,,train
USA_cluster_93547,United States,train,40.81377575607044,-72.77190610244773,0,,train
USA_cluster_93615,United States,train,41.42865449683215,-74.03556943649048,0,,train
USA_cluster_93683,United States,train,41.75748278869633,-74.08116862122823,0,,train
USA_cluster_93801,United States,train,42.09051806526966,-73.97169648478452,0,,train
USA_cluster_93844,United States,train,42.45715669636342,-72.58146879237002,0,,train
USA_cluster_93990,United States,train,43.6843828624824,-72.31619542929577,0,,train
USA_cluster_93889,United States,val,42.349981284286535,-72.56283165986568,0,12015.206812357086,val
USA_cluster_93946,United States,train,41.61801275582496,-72.20324727616698,0,,train
USA_cluster_94015,United States,train,36.09767108024303,-77.94734139884669,1,,train
USA_cluster_94203,United States,train,37.5598330568891,-77.37590291243991,0,,train
USA_cluster_94247,United States,train,37.52359494864522,-77.32551288940839,0,,train
USA_cluster_94280,United States,train,37.24396300031013,-77.39019794967686,0,,train
USA_cluster_94281,United States,train,37.24671610957627,-77.34521579727769,0,,train
USA_cluster_94199,United States,val,37.457709049259485,-77.6417462105419,0,10535.66011424746,val
USA_cluster_94285,United States,test,37.04354195223998,-77.93942338419154,0,53539.70501257431,test
USA_cluster_94319,United States,val,37.06888369183576,-77.96926228794112,0,54885.87415009782,val
USA_cluster_94318,United States,val,37.06632753574159,-77.96883727844467,0,54952.99120409523,val
USA_cluster_94437,United States,train,40.56084367716677,-76.28150713015428,1,,train
USA_cluster_94457,United States,train,40.561890457076814,-76.29131052845975,0,,train
USA_cluster_94491,United States,val,40.55206604962752,-76.31871823991123,1,2560.208041282251,val
USA_cluster_94580,United States,train,40.448817530006366,-76.27081770830695,1,,train
USA_cluster_94574,United States,train,40.31715253196685,-76.42781153079261,0,,train
USA_cluster_94764,United States,train,40.29614011307013,-76.76989637725598,0,,train
USA_cluster_94713,United States,val,40.3000355953202,-76.82343971585394,0,242.70361477880311,excluded_spatial_leak
USA_cluster_94970,United States,test,41.05822125567861,-76.58347657294235,0,41673.094274615825,test
USA_cluster_95168,United States,eval,40.7256837454247,-77.0361639296293,1,36651.103958288564,eval
USA_cluster_95527,United States,train,42.150217839309455,-76.83783926762575,0,,train
USA_cluster_95408,United States,train,41.2331337399969,-77.02363326649386,0,,train
USA_cluster_95541,United States,train,42.7372472868751,-76.90368885886971,0,,train
USA_cluster_95490,United States,train,40.80322349684954,-77.89566534406028,0,,train
USA_cluster_95759,United States,train,41.74280705687556,-76.44217670209673,0,,train
USA_cluster_95921,United States,val,39.17212905854178,-77.15590046794001,0,29993.71293198485,val
USA_cluster_95974,United States,train,38.98774521552451,-76.69389158154823,0,,train
USA_cluster_95930,United States,test,38.61238545592112,-76.93258699273596,0,20420.998259563316,test
USA_cluster_95913,United States,train,38.69307199474354,-77.14383892209632,0,,train
USA_cluster_96013,United States,train,39.02601317786221,-76.68736678579236,0,,train
USA_cluster_96005,United States,val,39.072887981119145,-76.84164573092664,0,9219.075450980372,val
USA_cluster_96054,United States,test,39.023649049605126,-76.47489771067494,0,1503.4386946239117,test
USA_cluster_96048,United States,train,39.14362193783683,-76.68350955066211,0,,train
USA_cluster_96117,United States,train,39.01602290242088,-76.48926814050327,0,,train
USA_cluster_96159,United States,train,38.696826105743945,-75.91437735356186,1,,train
USA_cluster_96146,United States,train,39.17182466237751,-76.64310835828373,0,,train
USA_cluster_96094,United States,val,39.17693344108363,-76.70590949855095,0,4177.322658043136,val
USA_cluster_96165,United States,val,38.693920253997206,-75.8369509301874,1,746.4777364562284,excluded_spatial_leak
USA_cluster_96164,United States,test,38.75339741316608,-75.87889352031004,1,1782.3917418214621,test
USA_cluster_96169,United States,train,38.73289685111998,-75.84363507598921,1,,train
USA_cluster_96102,United States,train,39.13932287935777,-76.77772427959223,0,,train
USA_cluster_96143,United States,val,39.19885007675099,-76.60109333025964,0,4705.693097222583,val
USA_cluster_96168,United States,test,38.80879695031607,-75.8633839161363,1,3062.9364996059594,test
USA_cluster_96162,United States,test,38.97356490276089,-75.9682021094865,1,2595.962812177961,test
USA_cluster_96171,United States,train,38.76104331352308,-75.85452039279089,1,,train
USA_cluster_96174,United States,train,39.04074348479121,-75.9848589010536,1,,train
USA_cluster_96179,United States,train,38.921559157224976,-75.90056293063475,1,,train
USA_cluster_96180,United States,train,38.97011112008263,-76.03576147491736,1,,train
USA_cluster_96189,United States,train,39.05648002908816,-75.88935469415802,1,,train
USA_cluster_96158,United States,test,38.79659736741685,-75.85715086019599,1,1620.3107712468905,test
USA_cluster_96172,United States,train,38.85011064634804,-75.98942848817225,1,,train
USA_cluster_96198,United States,train,38.98424167171047,-76.02090647895103,1,,train
USA_cluster_96202,United States,train,38.692139639986685,-75.88398313079631,1,,train
USA_cluster_96170,United States,test,38.70638885328718,-75.82739764454517,1,1435.8419829780298,test
USA_cluster_96175,United States,val,38.7154584582513,-75.89665633217967,1,1097.7711880719708,excluded_spatial_leak
USA_cluster_96205,United States,train,38.78805652175995,-75.90755981144247,1,,train
USA_cluster_96210,United States,val,38.856538825945634,-75.88383691604889,1,1728.7002322640492,val
USA_cluster_96188,United States,train,38.6941041974544,-76.04085855625598,1,,train
USA_cluster_96208,United States,train,38.70861037125772,-75.91914264149226,1,,train
USA_cluster_96207,United States,train,38.75621637428767,-75.97843697393365,1,,train
USA_cluster_96222,United States,test,38.78204937297296,-75.86813528952726,1,1219.104052881317,excluded_spatial_leak
USA_cluster_96177,United States,train,39.03364403648741,-76.12628283138125,1,,train
USA_cluster_96221,United States,val,38.83653154893483,-76.03406506965291,1,365.4236467832224,excluded_spatial_leak
USA_cluster_96219,United States,train,38.6703859198423,-75.89611587924742,1,,train
USA_cluster_96224,United States,train,39.028199245562185,-76.12253608324424,1,,train
USA_cluster_96238,United States,test,38.686258507461766,-75.84341824222801,1,483.10732427783574,excluded_spatial_leak
USA_cluster_96233,United States,train,38.73361517317658,-75.8602811982164,1,,train
USA_cluster_96201,United States,train,38.83981483683245,-76.03388346132652,1,,train
USA_cluster_96231,United States,test,38.78154845642432,-75.902638610053,1,266.84037586255204,excluded_spatial_leak
USA_cluster_96243,United States,val,39.0088398254512,-75.95372125566753,1,4451.965220719165,val
USA_cluster_96241,United States,test,38.76518901538784,-75.88203285676637,1,443.2915507204803,excluded_spatial_leak
USA_cluster_96253,United States,train,38.84527892979257,-76.01544295678018,1,,train
USA_cluster_96250,United States,train,38.95674584497455,-75.92015270999536,1,,train
USA_cluster_96203,United States,train,38.77591869551134,-76.05844266093061,0,,train
USA_cluster_96223,United States,train,39.07499712456883,-75.84930419099842,1,,train
USA_cluster_96220,United States,test,38.99104613840312,-76.12698043912191,1,4149.045610976775,test
USA_cluster_96246,United States,train,38.97166847972876,-75.99813201287982,1,,train
USA_cluster_96229,United States,train,39.09972551454546,-76.07997966986837,1,,train
USA_cluster_96245,United States,val,38.95982892572785,-75.85618062392625,1,5441.818834922302,val
USA_cluster_96234,United States,train,38.76910178164534,-75.88301245314409,1,,train
USA_cluster_96262,United States,train,38.75191343229756,-75.91712810510076,1,,train
USA_cluster_96261,United States,test,39.05296523924682,-75.84654447590903,1,1655.2758236699347,test
USA_cluster_96255,United States,train,39.05627549889838,-75.9721606559134,1,,train
